6.9167e-03 7.4825e-03 8.0699e-03 8.6790e-03 9.3095e-03 9.9615e-03 1.0635e-02 1.1329e-02 1.2045e-02 1.2782e-02 1.3540e-02 1.4318e-02 1.5118e-02 1.5937e-02 1.6778e-02 1.7639e-02 1.8520e-02 1.9421e-02 2.0342e-02 2.1283e-02 2.2244e-02 2.3224e-02 2.4224e-02 2.5244e-02 2.6282e-02 2.7340e-02 2.8416e-02 2.9511e-02 3.0625e-02 3.1757e-02 3.2908e-02 3.4077e-02 3.5263e-02 3.6468e-02 3.7690e-02 3.8930e-02 4.0187e-02 4.1461e-02 4.2752e-02 4.4059e-02 4.5384e-02 4.6725e-02 4.8082e-02 4.9455e-02 5.0844e-02 5.2249e-02 5.3669e-02 5.5104e-02 5.6555e-02 5.8020e-02 5.9500e-02 6.0995e-02 6.2504e-02 6.4027e-02 6.5564e-02 6.7115e-02 6.8679e-02 7.0256e-02 7.1847e-02 7.3450e-02 7.5066e-02 7.6694e-02 7.8335e-02 7.9987e-02 8.1651e-02 8.3327e-02 8.5014e-02 8.6712e-02 8.8421e-02 9.0141e-02 9.1871e-02 9.3611e-02 9.5361e-02 9.7121e-02 9.8890e-02 1.0067e-01 1.0246e-01 1.0425e-01 1.0606e-01 1.0787e-01 1.0969e-01 1.1152e-01 1.1336e-01 1.1520e-01 1.1705e-01 1.1891e-01 1.2078e-01 1.2265e-01 1.2453e-01 1.2641e-01 1.2830e-01 1.3019e-01 1.3209e-01 1.3400e-01 1.3591e-01 1.3782e-01 1.3974e-01 1.4166e-01 1.4359e-01 1.4552e-01
7.2773e-03 7.8723e-03 8.4901e-03 9.1306e-03 9.7936e-03 1.0479e-02 1.1187e-02 1.1917e-02 1.2670e-02 1.3444e-02 1.4240e-02 1.5058e-02 1.5898e-02 1.6760e-02 1.7643e-02 1.8547e-02 1.9472e-02 2.0419e-02 2.1386e-02 2.2374e-02 2.3383e-02 2.4412e-02 2.5462e-02 2.6532e-02 2.7622e-02 2.8731e-02 2.9861e-02 3.1010e-02 3.2178e-02 3.3365e-02 3.4572e-02 3.5797e-02 3.7041e-02 3.8303e-02 3.9584e-02 4.0883e-02 4.2200e-02 4.3535e-02 4.4887e-02 4.6256e-02 4.7643e-02 4.9046e-02 5.0467e-02 5.1903e-02 5.3357e-02 5.4826e-02 5.6311e-02 5.7812e-02 5.9329e-02 6.0860e-02 6.2407e-02 6.3969e-02 6.5545e-02 6.7136e-02 6.8741e-02 7.0359e-02 7.1992e-02 7.3638e-02 7.5297e-02 7.6969e-02 7.8654e-02 8.0352e-02 8.2062e-02 8.3784e-02 8.5517e-02 8.7263e-02 8.9019e-02 9.0787e-02 9.2566e-02 9.4355e-02 9.6154e-02 9.7964e-02 9.9784e-02 1.0161e-01 1.0345e-01 1.0530e-01 1.0716e-01 1.0902e-01 1.1089e-01 1.1278e-01 1.1466e-01 1.1656e-01 1.1847e-01 1.2038e-01 1.2229e-01 1.2422e-01 1.2615e-01 1.2809e-01 1.3003e-01 1.3198e-01 1.3393e-01 1.3589e-01 1.3785e-01 1.3982e-01 1.4180e-01 1.4377e-01 1.4575e-01 1.4774e-01 1.4972e-01 1.5171e-01
7.6668e-03 8.2934e-03 8.9438e-03 9.6182e-03 1.0316e-02 1.1038e-02 1.1783e-02 1.2552e-02 1.3343e-02 1.4158e-02 1.4996e-02 1.5857e-02 1.6741e-02 1.7647e-02 1.8576e-02 1.9527e-02 2.0500e-02 2.1495e-02 2.2512e-02 2.3551e-02 2.4611e-02 2.5693e-02 2.6796e-02 2.7920e-02 2.9065e-02 3.0231e-02 3.1417e-02 3.2623e-02 3.3850e-02 3.5096e-02 3.6363e-02 3.7649e-02 3.8954e-02 4.0279e-02 4.1622e-02 4.2984e-02 4.4365e-02 4.5765e-02 4.7182e-02 4.8617e-02 5.0070e-02 5.1541e-02 5.3028e-02 5.4533e-02 5.6055e-02 5.7593e-02 5.9148e-02 6.0718e-02 6.2305e-02 6.3907e-02 6.5525e-02 6.7158e-02 6.8805e-02 7.0468e-02 7.2145e-02 7.3835e-02 7.5540e-02 7.7259e-02 7.8991e-02 8.0736e-02 8.2494e-02 8.4265e-02 8.6048e-02 8.7843e-02 8.9650e-02 9.1469e-02 9.3298e-02 9.5139e-02 9.6991e-02 9.8853e-02 1.0073e-01 1.0261e-01 1.0450e-01 1.0640e-01 1.0831e-01 1.1023e-01 1.1216e-01 1.1410e-01 1.1604e-01 1.1799e-01 1.1995e-01 1.2192e-01 1.2390e-01 1.2588e-01 1.2786e-01 1.2986e-01 1.3186e-01 1.3386e-01 1.3587e-01 1.3789e-01 1.3991e-01 1.4193e-01 1.4396e-01 1.4599e-01 1.4803e-01 1.5007e-01 1.5211e-01 1.5416e-01 1.5621e-01 1.5826e-01
8.0883e-03 8.7489e-03 9.4348e-03 1.0146e-02 1.0882e-02 1.1642e-02 1.2428e-02 1.3238e-02 1.4072e-02 1.4931e-02 1.5814e-02 1.6721e-02 1.7651e-02 1.8606e-02 1.9584e-02 2.0585e-02 2.1610e-02 2.2658e-02 2.3728e-02 2.4822e-02 2.5937e-02 2.7076e-02 2.8236e-02 2.9419e-02 3.0623e-02 3.1848e-02 3.3096e-02 3.4364e-02 3.5653e-02 3.6963e-02 3.8294e-02 3.9645e-02 4.1016e-02 4.2407e-02 4.3818e-02 4.5248e-02 4.6698e-02 4.8166e-02 4.9653e-02 5.1159e-02 5.2683e-02 5.4225e-02 5.5785e-02 5.7362e-02 5.8957e-02 6.0568e-02 6.2197e-02 6.3842e-02 6.5503e-02 6.7180e-02 6.8873e-02 7.0581e-02 7.2305e-02 7.4044e-02 7.5797e-02 7.7564e-02 7.9346e-02 8.1141e-02 8.2950e-02 8.4772e-02 8.6608e-02 8.8455e-02 9.0316e-02 9.2188e-02 9.4072e-02 9.5968e-02 9.7875e-02 9.9793e-02 1.0172e-01 1.0366e-01 1.0561e-01 1.0757e-01 1.0954e-01 1.1151e-01 1.1350e-01 1.1550e-01 1.1750e-01 1.1951e-01 1.2153e-01 1.2356e-01 1.2559e-01 1.2763e-01 1.2968e-01 1.3173e-01 1.3379e-01 1.3585e-01 1.3792e-01 1.4000e-01 1.4208e-01 1.4416e-01 1.4625e-01 1.4834e-01 1.5044e-01 1.5254e-01 1.5464e-01 1.5674e-01 1.5885e-01 1.6096e-01 1.6307e-01 1.6518e-01
8.5453e-03 9.2429e-03 9.9671e-03 1.0718e-02 1.1494e-02 1.2297e-02 1.3126e-02 1.3981e-02 1.4862e-02 1.5768e-02 1.6699e-02 1.7656e-02 1.8638e-02 1.9644e-02 2.0676e-02 2.1732e-02 2.2812e-02 2.3916e-02 2.5045e-02 2.6197e-02 2.7372e-02 2.8572e-02 2.9794e-02 3.1039e-02 3.2307e-02 3.3598e-02 3.4910e-02 3.6245e-02 3.7602e-02 3.8981e-02 4.0380e-02 4.1801e-02 4.3243e-02 4.4705e-02 4.6188e-02 4.7691e-02 4.9214e-02 5.0757e-02 5.2319e-02 5.3900e-02 5.5500e-02 5.7118e-02 5.8755e-02 6.0410e-02 6.2082e-02 6.3772e-02 6.5479e-02 6.7204e-02 6.8944e-02 7.0701e-02 7.2474e-02 7.4263e-02 7.6067e-02 7.7886e-02 7.9721e-02 8.1569e-02 8.3432e-02 8.5309e-02 8.7199e-02 8.9103e-02 9.1020e-02 9.2949e-02 9.4891e-02 9.6845e-02 9.8810e-02 1.0079e-01 1.0278e-01 1.0477e-01 1.0678e-01 1.0880e-01 1.1083e-01 1.1287e-01 1.1492e-01 1.1698e-01 1.1904e-01 1.2111e-01 1.2320e-01 1.2528e-01 1.2738e-01 1.2948e-01 1.3159e-01 1.3371e-01 1.3583e-01 1.3796e-01 1.4009e-01 1.4223e-01 1.4437e-01 1.4652e-01 1.4867e-01 1.5083e-01 1.5298e-01 1.5515e-01 1.5731e-01 1.5948e-01 1.6165e-01 1.6382e-01 1.6599e-01 1.6816e-01 1.7034e-01 1.7251e-01
9.0420e-03 9.7798e-03 1.0546e-02 1.1339e-02 1.2160e-02 1.3009e-02 1.3885e-02 1.4789e-02 1.5719e-02 1.6677e-02 1.7661e-02 1.8671e-02 1.9708e-02 2.0771e-02 2.1860e-02 2.2975e-02 2.4116e-02 2.5281e-02 2.6472e-02 2.7688e-02 2.8928e-02 3.0193e-02 3.1482e-02 3.2795e-02 3.4132e-02 3.5492e-02 3.6876e-02 3.8283e-02 3.9712e-02 4.1164e-02 4.2638e-02 4.4134e-02 4.5652e-02 4.7191e-02 4.8751e-02 5.0333e-02 5.1934e-02 5.3556e-02 5.5198e-02 5.6860e-02 5.8541e-02 6.0242e-02 6.1961e-02 6.3698e-02 6.5454e-02 6.7228e-02 6.9019e-02 7.0827e-02 7.2653e-02 7.4495e-02 7.6353e-02 7.8227e-02 8.0117e-02 8.2022e-02 8.3942e-02 8.5877e-02 8.7826e-02 8.9789e-02 9.1766e-02 9.3756e-02 9.5758e-02 9.7774e-02 9.9801e-02 1.0184e-01 1.0389e-01 1.0595e-01 1.0803e-01 1.1011e-01 1.1221e-01 1.1431e-01 1.1642e-01 1.1854e-01 1.2068e-01 1.2281e-01 1.2496e-01 1.2712e-01 1.2928e-01 1.3145e-01 1.3363e-01 1.3581e-01 1.3800e-01 1.4019e-01 1.4239e-01 1.4460e-01 1.4680e-01 1.4902e-01 1.5124e-01 1.5346e-01 1.5568e-01 1.5791e-01 1.6014e-01 1.6237e-01 1.6460e-01 1.6684e-01 1.6907e-01 1.7131e-01 1.7355e-01 1.7579e-01 1.7803e-01 1.8026e-01
9.5831e-03 1.0364e-02 1.1175e-02 1.2016e-02 1.2885e-02 1.3784e-02 1.4712e-02 1.5668e-02 1.6653e-02 1.7666e-02 1.8707e-02 1.9776e-02 2.0873e-02 2.1997e-02 2.3149e-02 2.4327e-02 2.5533e-02 2.6765e-02 2.8023e-02 2.9308e-02 3.0618e-02 3.1954e-02 3.3316e-02 3.4702e-02 3.6113e-02 3.7549e-02 3.9009e-02 4.0493e-02 4.2001e-02 4.3532e-02 4.5086e-02 4.6663e-02 4.8263e-02 4.9884e-02 5.1528e-02 5.3193e-02 5.4880e-02 5.6587e-02 5.8315e-02 6.0063e-02 6.1832e-02 6.3620e-02 6.5427e-02 6.7253e-02 6.9098e-02 7.0961e-02 7.2842e-02 7.4740e-02 7.6656e-02 7.8588e-02 8.0537e-02 8.2502e-02 8.4483e-02 8.6480e-02 8.8491e-02 9.0517e-02 9.2557e-02 9.4611e-02 9.6679e-02 9.8760e-02 1.0085e-01 1.0296e-01 1.0508e-01 1.0721e-01 1.0935e-01 1.1150e-01 1.1366e-01 1.1584e-01 1.1802e-01 1.2021e-01 1.2241e-01 1.2462e-01 1.2684e-01 1.2906e-01 1.3130e-01 1.3354e-01 1.3579e-01 1.3804e-01 1.4030e-01 1.4256e-01 1.4483e-01 1.4711e-01 1.4939e-01 1.5167e-01 1.5396e-01 1.5625e-01 1.5854e-01 1.6084e-01 1.6314e-01 1.6544e-01 1.6774e-01 1.7004e-01 1.7234e-01 1.7465e-01 1.7695e-01 1.7926e-01 1.8156e-01 1.8386e-01 1.8616e-01 1.8846e-01
1.0174e-02 1.1003e-02 1.1863e-02 1.2755e-02 1.3677e-02 1.4630e-02 1.5613e-02 1.6627e-02 1.7671e-02 1.8744e-02 1.9848e-02 2.0980e-02 2.2142e-02 2.3333e-02 2.4553e-02 2.5801e-02 2.7077e-02 2.8381e-02 2.9713e-02 3.1072e-02 3.2458e-02 3.3872e-02 3.5311e-02 3.6777e-02 3.8269e-02 3.9786e-02 4.1329e-02 4.2896e-02 4.4488e-02 4.6105e-02 4.7746e-02 4.9410e-02 5.1098e-02 5.2808e-02 5.4542e-02 5.6297e-02 5.8075e-02 5.9874e-02 6.1694e-02 6.3536e-02 6.5397e-02 6.7279e-02 6.9181e-02 7.1102e-02 7.3042e-02 7.5000e-02 7.6977e-02 7.8971e-02 8.0983e-02 8.3012e-02 8.5058e-02 8.7120e-02 8.9197e-02 9.1291e-02 9.3399e-02 9.5521e-02 9.7658e-02 9.9809e-02 1.0197e-01 1.0415e-01 1.0634e-01 1.0854e-01 1.1076e-01 1.1298e-01 1.1522e-01 1.1746e-01 1.1972e-01 1.2198e-01 1.2426e-01 1.2654e-01 1.2884e-01 1.3114e-01 1.3344e-01 1.3576e-01 1.3808e-01 1.4041e-01 1.4274e-01 1.4508e-01 1.4743e-01 1.4978e-01 1.5213e-01 1.5449e-01 1.5685e-01 1.5921e-01 1.6158e-01 1.6395e-01 1.6632e-01 1.6869e-01 1.7107e-01 1.7344e-01 1.7581e-01 1.7819e-01 1.8056e-01 1.8293e-01 1.8530e-01 1.8767e-01 1.9004e-01 1.9240e-01 1.9476e-01 1.9712e-01
1.0821e-02 1.1702e-02 1.2616e-02 1.3563e-02 1.4543e-02 1.5555e-02 1.6599e-02 1.7676e-02 1.8784e-02 1.9924e-02 2.1095e-02 2.2297e-02 2.3530e-02 2.4794e-02 2.6087e-02 2.7411e-02 2.8764e-02 3.0146e-02 3.1558e-02 3.2998e-02 3.4467e-02 3.5963e-02 3.7488e-02 3.9040e-02 4.0619e-02 4.2224e-02 4.3857e-02 4.5515e-02 4.7198e-02 4.8908e-02 5.0642e-02 5.2400e-02 5.4183e-02 5.5990e-02 5.7819e-02 5.9672e-02 6.1548e-02 6.3446e-02 6.5366e-02 6.7307e-02 6.9269e-02 7.1251e-02 7.3254e-02 7.5276e-02 7.7318e-02 7.9379e-02 8.1458e-02 8.3555e-02 8.5670e-02 8.7801e-02 8.9950e-02 9.2115e-02 9.4295e-02 9.6491e-02 9.8702e-02 1.0093e-01 1.0317e-01 1.0542e-01 1.0769e-01 1.0996e-01 1.1225e-01 1.1456e-01 1.1687e-01 1.1920e-01 1.2153e-01 1.2388e-01 1.2623e-01 1.2859e-01 1.3097e-01 1.3335e-01 1.3573e-01 1.3813e-01 1.4053e-01 1.4294e-01 1.4535e-01 1.4777e-01 1.5019e-01 1.5262e-01 1.5505e-01 1.5749e-01 1.5993e-01 1.6237e-01 1.6482e-01 1.6726e-01 1.6971e-01 1.7216e-01 1.7460e-01 1.7705e-01 1.7950e-01 1.8195e-01 1.8439e-01 1.8683e-01 1.8928e-01 1.9171e-01 1.9415e-01 1.9658e-01 1.9901e-01 2.0143e-01 2.0385e-01 2.0626e-01
1.1531e-02 1.2469e-02 1.3442e-02 1.4450e-02 1.5493e-02 1.6570e-02 1.7681e-02 1.8826e-02 2.0005e-02 2.1217e-02 2.2462e-02 2.3740e-02 2.5051e-02 2.6393e-02 2.7768e-02 2.9174e-02 3.0611e-02 3.2078e-02 3.3577e-02 3.5105e-02 3.6664e-02 3.8251e-02 3.9868e-02 4.1513e-02 4.3187e-02 4.4889e-02 4.6618e-02 4.8374e-02 5.0157e-02 5.1966e-02 5.3801e-02 5.5662e-02 5.7547e-02 5.9458e-02 6.1392e-02 6.3350e-02 6.5331e-02 6.7335e-02 6.9362e-02 7.1410e-02 7.3480e-02 7.5570e-02 7.7682e-02 7.9813e-02 8.1964e-02 8.4134e-02 8.6322e-02 8.8529e-02 9.0753e-02 9.2994e-02 9.5252e-02 9.7527e-02 9.9817e-02 1.0212e-01 1.0444e-01 1.0678e-01 1.0912e-01 1.1148e-01 1.1386e-01 1.1624e-01 1.1864e-01 1.2105e-01 1.2347e-01 1.2590e-01 1.2833e-01 1.3078e-01 1.3324e-01 1.3570e-01 1.3818e-01 1.4066e-01 1.4314e-01 1.4564e-01 1.4813e-01 1.5064e-01 1.5314e-01 1.5566e-01 1.5817e-01 1.6069e-01 1.6321e-01 1.6574e-01 1.6826e-01 1.7079e-01 1.7331e-01 1.7584e-01 1.7837e-01 1.8089e-01 1.8342e-01 1.8594e-01 1.8846e-01 1.9098e-01 1.9349e-01 1.9600e-01 1.9851e-01 2.0101e-01 2.0351e-01 2.0600e-01 2.0848e-01 2.1096e-01 2.1343e-01 2.1590e-01
1.2313e-02 1.3314e-02 1.4352e-02 1.5427e-02 1.6539e-02 1.7687e-02 1.8871e-02 2.0092e-02 2.1348e-02 2.2639e-02 2.3966e-02 2.5326e-02 2.6722e-02 2.8151e-02 2.9613e-02 3.1109e-02 3.2638e-02 3.4199e-02 3.5792e-02 3.7417e-02 3.9073e-02 4.0760e-02 4.2477e-02 4.4225e-02 4.6001e-02 4.7807e-02 4.9642e-02 5.1505e-02 5.3395e-02 5.5313e-02 5.7257e-02 5.9228e-02 6.1225e-02 6.3247e-02 6.5294e-02 6.7365e-02 6.9461e-02 7.1579e-02 7.3721e-02 7.5884e-02 7.8070e-02 8.0277e-02 8.2505e-02 8.4752e-02 8.7020e-02 8.9307e-02 9.1612e-02 9.3936e-02 9.6277e-02 9.8635e-02 1.0101e-01 1.0340e-01 1.0581e-01 1.0823e-01 1.1066e-01 1.1311e-01 1.1557e-01 1.1805e-01 1.2053e-01 1.2303e-01 1.2554e-01 1.2806e-01 1.3059e-01 1.3313e-01 1.3567e-01 1.3823e-01 1.4079e-01 1.4336e-01 1.4594e-01 1.4852e-01 1.5111e-01 1.5370e-01 1.5630e-01 1.5890e-01 1.6150e-01 1.6411e-01 1.6672e-01 1.6933e-01 1.7194e-01 1.7455e-01 1.7716e-01 1.7977e-01 1.8238e-01 1.8499e-01 1.8759e-01 1.9020e-01 1.9280e-01 1.9539e-01 1.9798e-01 2.0057e-01 2.0315e-01 2.0572e-01 2.0829e-01 2.1085e-01 2.1340e-01 2.1595e-01 2.1848e-01 2.2101e-01 2.2353e-01 2.2604e-01
1.3177e-02 1.4246e-02 1.5356e-02 1.6505e-02 1.7693e-02 1.8919e-02 2.0185e-02 2.1488e-02 2.2829e-02 2.4207e-02 2.5623e-02 2.7075e-02 2.8563e-02 3.0087e-02 3.1646e-02 3.3241e-02 3.4870e-02 3.6533e-02 3.8230e-02 3.9960e-02 4.1723e-02 4.3518e-02 4.5345e-02 4.7203e-02 4.9092e-02 5.1012e-02 5.2961e-02 5.4940e-02 5.6947e-02 5.8983e-02 6.1046e-02 6.3137e-02 6.5254e-02 6.7397e-02 6.9566e-02 7.1760e-02 7.3978e-02 7.6220e-02 7.8486e-02 8.0774e-02 8.3084e-02 8.5415e-02 8.7768e-02 9.0141e-02 9.2533e-02 9.4945e-02 9.7375e-02 9.9824e-02 1.0229e-01 1.0477e-01 1.0727e-01 1.0978e-01 1.1231e-01 1.1486e-01 1.1741e-01 1.1998e-01 1.2256e-01 1.2516e-01 1.2776e-01 1.3038e-01 1.3301e-01 1.3564e-01 1.3828e-01 1.4094e-01 1.4360e-01 1.4626e-01 1.4894e-01 1.5161e-01 1.5430e-01 1.5698e-01 1.5968e-01 1.6237e-01 1.6507e-01 1.6777e-01 1.7047e-01 1.7317e-01 1.7587e-01 1.7857e-01 1.8127e-01 1.8397e-01 1.8666e-01 1.8936e-01 1.9205e-01 1.9473e-01 1.9741e-01 2.0009e-01 2.0276e-01 2.0542e-01 2.0808e-01 2.1072e-01 2.1337e-01 2.1600e-01 2.1862e-01 2.2123e-01 2.2384e-01 2.2643e-01 2.2901e-01 2.3158e-01 2.3414e-01 2.3669e-01
1.4134e-02 1.5280e-02 1.6468e-02 1.7699e-02 1.8971e-02 2.0284e-02 2.1638e-02 2.3033e-02 2.4467e-02 2.5942e-02 2.7455e-02 2.9007e-02 3.0598e-02 3.2227e-02 3.3893e-02 3.5595e-02 3.7335e-02 3.9110e-02 4.0920e-02 4.2766e-02 4.4645e-02 4.6559e-02 4.8506e-02 5.0486e-02 5.2497e-02 5.4541e-02 5.6615e-02 5.8720e-02 6.0854e-02 6.3018e-02 6.5211e-02 6.7431e-02 6.9679e-02 7.1953e-02 7.4254e-02 7.6580e-02 7.8931e-02 8.1307e-02 8.3706e-02 8.6127e-02 8.8571e-02 9.1037e-02 9.3524e-02 9.6030e-02 9.8557e-02 1.0110e-01 1.0367e-01 1.0625e-01 1.0885e-01 1.1146e-01 1.1409e-01 1.1673e-01 1.1939e-01 1.2207e-01 1.2475e-01 1.2745e-01 1.3016e-01 1.3288e-01 1.3560e-01 1.3834e-01 1.4109e-01 1.4385e-01 1.4661e-01 1.4938e-01 1.5215e-01 1.5493e-01 1.5772e-01 1.6051e-01 1.6330e-01 1.6609e-01 1.6889e-01 1.7169e-01 1.7449e-01 1.7728e-01 1.8008e-01 1.8287e-01 1.8567e-01 1.8846e-01 1.9124e-01 1.9402e-01 1.9680e-01 1.9957e-01 2.0234e-01 2.0510e-01 2.0785e-01 2.1059e-01 2.1333e-01 2.1605e-01 2.1877e-01 2.2147e-01 2.2417e-01 2.2685e-01 2.2952e-01 2.3218e-01 2.3483e-01 2.3746e-01 2.4008e-01 2.4269e-01 2.4528e-01 2.4786e-01
1.5198e-02 1.6429e-02 1.7705e-02 1.9026e-02 2.0391e-02 2.1800e-02 2.3252e-02 2.4748e-02 2.6286e-02 2.7867e-02 2.9489e-02 3.1152e-02 3.2855e-02 3.4599e-02 3.6382e-02 3.8204e-02 4.0064e-02 4.1963e-02 4.3898e-02 4.5870e-02 4.7878e-02 4.9922e-02 5.2000e-02 5.4112e-02 5.6258e-02 5.8437e-02 6.0648e-02 6.2890e-02 6.5163e-02 6.7467e-02 6.9799e-02 7.2161e-02 7.4551e-02 7.6968e-02 7.9411e-02 8.1881e-02 8.4375e-02 8.6894e-02 8.9437e-02 9.2003e-02 9.4591e-02 9.7200e-02 9.9831e-02 1.0248e-01 1.0515e-01 1.0784e-01 1.1054e-01 1.1327e-01 1.1601e-01 1.1876e-01 1.2153e-01 1.2431e-01 1.2711e-01 1.2992e-01 1.3273e-01 1.3557e-01 1.3841e-01 1.4126e-01 1.4411e-01 1.4698e-01 1.4985e-01 1.5273e-01 1.5562e-01 1.5851e-01 1.6140e-01 1.6430e-01 1.6720e-01 1.7010e-01 1.7300e-01 1.7590e-01 1.7880e-01 1.8170e-01 1.8459e-01 1.8749e-01 1.9038e-01 1.9326e-01 1.9614e-01 1.9902e-01 2.0189e-01 2.0475e-01 2.0760e-01 2.1045e-01 2.1328e-01 2.1611e-01 2.1892e-01 2.2173e-01 2.2452e-01 2.2730e-01 2.3007e-01 2.3283e-01 2.3557e-01 2.3830e-01 2.4101e-01 2.4370e-01 2.4639e-01 2.4905e-01 2.5170e-01 2.5433e-01 2.5694e-01 2.5954e-01
1.6386e-02 1.7711e-02 1.9085e-02 2.0506e-02 2.1974e-02 2.3490e-02 2.5052e-02 2.6660e-02 2.8313e-02 3.0011e-02 3.1753e-02 3.3538e-02 3.5367e-02 3.7238e-02 3.9150e-02 4.1104e-02 4.3098e-02 4.5132e-02 4.7205e-02 4.9317e-02 5.1466e-02 5.3652e-02 5.5874e-02 5.8132e-02 6.0425e-02 6.2752e-02 6.5112e-02 6.7505e-02 6.9929e-02 7.2385e-02 7.4870e-02 7.7385e-02 7.9929e-02 8.2500e-02 8.5098e-02 8.7723e-02 9.0372e-02 9.3047e-02 9.5744e-02 9.8465e-02 1.0121e-01 1.0397e-01 1.0676e-01 1.0956e-01 1.1238e-01 1.1522e-01 1.1808e-01 1.2095e-01 1.2384e-01 1.2674e-01 1.2965e-01 1.3258e-01 1.3552e-01 1.3847e-01 1.4143e-01 1.4440e-01 1.4738e-01 1.5036e-01 1.5336e-01 1.5635e-01 1.5936e-01 1.6236e-01 1.6537e-01 1.6838e-01 1.7139e-01 1.7440e-01 1.7742e-01 1.8043e-01 1.8344e-01 1.8644e-01 1.8944e-01 1.9244e-01 1.9543e-01 1.9842e-01 2.0140e-01 2.0437e-01 2.0734e-01 2.1029e-01 2.1323e-01 2.1617e-01 2.1909e-01 2.2200e-01 2.2490e-01 2.2779e-01 2.3066e-01 2.3352e-01 2.3636e-01 2.3919e-01 2.4200e-01 2.4479e-01 2.4757e-01 2.5033e-01 2.5307e-01 2.5579e-01 2.5850e-01 2.6118e-01 2.6384e-01 2.6648e-01 2.6910e-01 2.7169e-01
1.7718e-02 1.9148e-02 2.0630e-02 2.2164e-02 2.3748e-02 2.5382e-02 2.7066e-02 2.8798e-02 3.0579e-02 3.2408e-02 3.4283e-02 3.6205e-02 3.8172e-02 4.0184e-02 4.2240e-02 4.4340e-02 4.6482e-02 4.8665e-02 5.0890e-02 5.3156e-02 5.5460e-02 5.7803e-02 6.0184e-02 6.2602e-02 6.5056e-02 6.7545e-02 7.0069e-02 7.2626e-02 7.5215e-02 7.7837e-02 8.0489e-02 8.3170e-02 8.5881e-02 8.8620e-02 9.1386e-02 9.4178e-02 9.6995e-02 9.9836e-02 1.0270e-01 1.0559e-01 1.0850e-01 1.1143e-01 1.1437e-01 1.1734e-01 1.2032e-01 1.2333e-01 1.2634e-01 1.2937e-01 1.3242e-01 1.3547e-01 1.3854e-01 1.4162e-01 1.4471e-01 1.4781e-01 1.5092e-01 1.5403e-01 1.5715e-01 1.6027e-01 1.6340e-01 1.6653e-01 1.6966e-01 1.7279e-01 1.7592e-01 1.7905e-01 1.8218e-01 1.8531e-01 1.8843e-01 1.9155e-01 1.9467e-01 1.9777e-01 2.0087e-01 2.0396e-01 2.0705e-01 2.1012e-01 2.1318e-01 2.1623e-01 2.1927e-01 2.2230e-01 2.2531e-01 2.2831e-01 2.3129e-01 2.3426e-01 2.3721e-01 2.4015e-01 2.4306e-01 2.4596e-01 2.4884e-01 2.5170e-01 2.5455e-01 2.5736e-01 2.6016e-01 2.6294e-01 2.6569e-01 2.6842e-01 2.7113e-01 2.7381e-01 2.7646e-01 2.7909e-01 2.8170e-01 2.8427e-01
1.9217e-02 2.0765e-02 2.2370e-02 2.4029e-02 2.5742e-02 2.7509e-02 2.9329e-02 3.1201e-02 3.3124e-02 3.5099e-02 3.7123e-02 3.9196e-02 4.1317e-02 4.3486e-02 4.5702e-02 4.7963e-02 5.0269e-02 5.2619e-02 5.5012e-02 5.7447e-02 5.9923e-02 6.2439e-02 6.4995e-02 6.7589e-02 7.0220e-02 7.2887e-02 7.5590e-02 7.8326e-02 8.1096e-02 8.3899e-02 8.6732e-02 8.9595e-02 9.2488e-02 9.5408e-02 9.8355e-02 1.0133e-01 1.0433e-01 1.0735e-01 1.1039e-01 1.1346e-01 1.1654e-01 1.1965e-01 1.2277e-01 1.2591e-01 1.2907e-01 1.3224e-01 1.3542e-01 1.3862e-01 1.4183e-01 1.4505e-01 1.4827e-01 1.5151e-01 1.5475e-01 1.5800e-01 1.6126e-01 1.6452e-01 1.6778e-01 1.7104e-01 1.7430e-01 1.7756e-01 1.8083e-01 1.8408e-01 1.8734e-01 1.9059e-01 1.9383e-01 1.9707e-01 2.0030e-01 2.0352e-01 2.0673e-01 2.0993e-01 2.1312e-01 2.1630e-01 2.1946e-01 2.2261e-01 2.2575e-01 2.2887e-01 2.3198e-01 2.3506e-01 2.3813e-01 2.4118e-01 2.4422e-01 2.4723e-01 2.5022e-01 2.5319e-01 2.5613e-01 2.5906e-01 2.6196e-01 2.6483e-01 2.6769e-01 2.7051e-01 2.7331e-01 2.7608e-01 2.7882e-01 2.8153e-01 2.8422e-01 2.8687e-01 2.8949e-01 2.9208e-01 2.9464e-01 2.9717e-01
